Size_SqFt,Bedrooms,Bathrooms,Age_Years,Location,Proximity_Amenities,House_Price,Garage,Garden,Floor_Level
2018.6338047946745,5,3,84,Urban,High,312077.95,Yes,Yes,2
1565.6353836041355,5,2,42,Rural,High,274903.27,No,Yes,1
2184.99725361376,2,1,79,Urban,Low,285718.56,No,No,2
2293.256109483412,2,3,17,Rural,Medium,355784.08,No,No,3
1711.059081498572,4,3,68,Suburban,Low,247005.17,No,Yes,4
1538.9893108470665,1,2,89,Rural,High,162080.3,Yes,No,2
3313.144627597614,5,2,30,Urban,Medium,561680.02,Yes,Yes,5
1953.5457650758585,2,3,68,Rural,High,270956.65,No,No,3
1658.1538301953542,2,1,0,Rural,Low,270453.74,Yes,Yes,1
2353.2932226461307,5,1,14,Suburban,Low,394336.14,No,No,2
1974.602982386054,4,2,28,Suburban,Low,336322.56,No,No,5
1457.1168383689483,2,1,24,Suburban,High,250934.09,No,Yes,4
2241.5267858257225,3,2,44,Urban,High,362084.93,Yes,Yes,1
1573.4395154620906,3,2,30,Urban,High,310076.71,Yes,No,2
2788.229001077817,1,2,24,Rural,Medium,406911.98,Yes,Yes,3
2247.252314876201,4,1,3,Rural,High,402929.66,No,Yes,4
1861.559787736958,5,1,9,Urban,High,365138.51,No,No,3
2054.6735090110565,5,1,22,Suburban,Low,358470.69,No,Yes,5
2451.6440605490966,5,2,58,Urban,Low,363468.96,Yes,Yes,5
2092.9806267803992,3,1,37,Suburban,Medium,329786.31,No,Yes,1
3061.054728616774,5,1,0,Suburban,Medium,510816.29,Yes,No,4
2567.9337581977625,1,3,24,Rural,Medium,372012.81,No,Yes,4
2243.8036837805607,3,2,14,Rural,Medium,365255.63,No,No,4
1531.507063245758,2,3,67,Urban,Low,213595.14,No,No,4
1926.5559480490044,4,2,64,Rural,Medium,275259.53,Yes,No,2
2239.4374850262266,2,3,77,Urban,Low,308314.59,No,No,1
1588.5692921209309,2,2,79,Suburban,High,224049.5,Yes,Yes,3
2646.713437481475,4,1,74,Rural,Medium,364064.86,No,No,1
1512.9213291109797,4,3,69,Urban,High,247137.54,No,Yes,5
1681.3871509770488,5,2,84,Suburban,Low,213436.85,No,No,3
1718.8504075525593,5,2,31,Suburban,High,306005.27,Yes,No,5
2371.9122303165664,1,1,38,Rural,High,326550.24,Yes,Yes,1
1597.5318164146136,4,2,45,Rural,Low,241440.33,No,Yes,2
1100.0117147904725,4,2,91,Urban,Medium,139807.86,No,No,5
2544.0194178808565,2,2,92,Suburban,High,340121.88,Yes,Yes,1
1777.806857447219,5,2,49,Rural,High,291195.5,No,No,3
1465.7461839240316,1,1,21,Urban,Medium,226507.8,No,No,1
1622.57072339873,5,1,99,Suburban,Medium,212432.41,No,No,4
2858.3813745921752,4,2,32,Suburban,Low,425700.35,No,No,3
1671.4781513635446,1,2,78,Rural,Medium,195609.77,No,No,4
1938.3159473115493,5,1,68,Suburban,Medium,293589.93,Yes,No,4
1776.540818856992,2,2,76,Rural,Medium,230752.98,Yes,No,2
1383.6687282831217,5,1,1,Urban,Low,277924.72,Yes,No,2
1628.6407188765183,5,1,42,Urban,High,286758.77,No,Yes,4
1349.4457964967526,1,3,69,Rural,Low,146114.91,Yes,Yes,5
2477.940637840357,1,2,47,Rural,Low,334297.48,Yes,Yes,4
2050.439532306798,3,1,22,Suburban,Low,316290.99,Yes,No,2
3241.3388810871606,4,3,78,Suburban,High,490697.39,Yes,Yes,4
1645.5446375047054,2,1,5,Rural,High,273750.67,Yes,No,3
1570.5698769271903,5,2,21,Rural,High,293700.56,Yes,Yes,5
2766.8798841776643,1,2,12,Urban,Low,423921.15,Yes,Yes,1
2528.9885160340673,5,3,12,Suburban,Medium,437228.0,Yes,Yes,3
2192.382510885511,5,2,49,Rural,High,347267.33,No,Yes,2
1443.1542424558643,5,3,36,Rural,Medium,239496.49,Yes,No,4
2872.4981338639673,5,3,50,Suburban,High,466043.46,Yes,Yes,5
1963.948420114826,2,3,35,Rural,Medium,317450.45,No,Yes,4
1784.662435752482,2,2,72,Urban,Medium,249843.33,Yes,No,3
2571.4798684591397,2,1,68,Suburban,High,367513.84,No,Yes,2
1988.852439373135,2,1,67,Rural,Low,251194.25,Yes,No,3
1417.1649571840585,3,2,61,Urban,Medium,214467.54,No,Yes,2
2020.151299749291,1,3,9,Suburban,High,336521.67,No,Yes,4
1609.325599214618,4,2,30,Urban,High,299988.08,Yes,Yes,4
500.0,4,2,7,Rural,High,146614.44,No,No,4
1559.144903924934,1,3,87,Urban,High,199833.39,No,Yes,5
1736.1322145660747,4,3,89,Rural,High,259531.4,Yes,Yes,1
1422.177445353476,3,2,10,Urban,Medium,282015.28,No,Yes,5
2287.623266057019,1,3,69,Suburban,High,345663.19,Yes,Yes,3
1611.276121335609,4,2,32,Rural,Medium,257737.07,No,No,5
2239.213100417228,5,1,90,Rural,Low,276375.17,Yes,No,1
1383.3401318158426,3,1,44,Suburban,High,234471.9,No,Yes,4
2454.609460541269,4,3,13,Suburban,Medium,427302.83,Yes,No,2
1361.7587366667542,3,3,87,Suburban,Medium,182125.27,Yes,Yes,2
829.2347953044634,1,1,33,Rural,High,110859.92,Yes,Yes,5
2618.6312925816137,1,3,86,Suburban,Medium,348052.79,No,No,4
1572.0530981344143,1,1,26,Rural,Medium,233992.29,Yes,Yes,3
2878.464529099704,4,3,71,Suburban,Medium,444532.95,Yes,No,5
2282.295950604035,2,1,13,Urban,Low,345955.6,Yes,No,1
2395.1316591906266,3,1,71,Urban,Medium,361542.06,Yes,Yes,1
2522.736250233036,4,3,35,Urban,High,433984.24,Yes,No,5
2056.339673124535,3,2,39,Suburban,Medium,313215.37,No,No,2
2062.0277089192696,5,1,84,Suburban,Medium,287312.42,No,Yes,2
2640.6700120971545,1,1,28,Rural,Medium,384354.89,No,No,2
2055.679247849049,1,3,85,Urban,Medium,278226.46,Yes,No,1
1635.911576601695,2,3,76,Urban,Low,197277.62,No,No,5
2292.879280081112,1,2,58,Urban,Low,317442.2,No,Yes,2
943.1782928075238,5,1,23,Rural,Medium,186558.61,Yes,Yes,1
2659.7794007801067,3,1,84,Urban,Medium,379101.84,No,No,5
2670.2195679825454,4,2,9,Urban,High,488114.36,Yes,Yes,2
2599.0833340615395,1,1,8,Rural,Low,378106.44,No,Yes,2
2579.885981188847,4,1,37,Rural,Low,393885.9,Yes,No,3
1957.9123373294385,2,3,33,Urban,Low,306699.32,No,No,2
1946.6588077534889,1,1,64,Rural,Low,223098.25,No,Yes,5
1385.1799551145718,2,2,69,Rural,Medium,190052.62,No,Yes,4
2874.020625855524,3,2,49,Rural,High,444066.71,Yes,Yes,1
1757.490913486861,3,1,96,Rural,High,199760.69,Yes,No,3
2169.9426548759407,5,2,72,Urban,Medium,365286.92,No,No,3
2127.0226414773892,1,3,8,Rural,High,355080.44,Yes,No,4
1329.7904091979217,4,2,76,Rural,Low,171286.4,Yes,No,4
1127.6624879383971,1,3,9,Urban,Medium,213136.55,No,No,4
2002.7933104336742,3,1,38,Urban,Low,288483.97,No,Yes,4
1773.1219411942454,2,1,84,Rural,Low,180998.08,No,No,5
1955.2815703783324,5,2,93,Suburban,Medium,281177.67,Yes,Yes,1
2532.7078151016162,4,2,22,Rural,Low,385458.99,No,Yes,5
2112.472075268511,2,2,76,Suburban,Medium,282119.31,Yes,No,1
2379.261270382365,4,1,63,Suburban,Low,333021.66,Yes,No,5
2222.664081087789,5,3,25,Rural,Medium,370962.99,No,No,5
1841.8329033800842,5,2,64,Urban,High,301174.76,Yes,Yes,1
1499.098416403468,4,3,37,Rural,High,249911.23,No,Yes,5
2132.358934056734,3,2,14,Urban,High,379973.89,Yes,Yes,1
2041.9463096730456,2,3,24,Urban,High,362485.26,No,Yes,1
2457.5781687523736,2,3,40,Suburban,Low,365369.4,No,Yes,4
1924.5499651387536,1,2,74,Rural,Medium,233803.49,Yes,Yes,5
1851.3292274422388,2,1,66,Rural,High,244314.51,No,No,2
1885.2503081092,3,1,42,Rural,Low,255501.73,Yes,Yes,2
1540.636682497277,3,1,4,Suburban,Low,273234.47,Yes,No,2
2723.454972410229,4,2,87,Urban,High,418142.59,No,No,1
2569.814377307881,1,2,16,Urban,Medium,399102.07,No,Yes,3
1393.4850855209766,2,3,83,Suburban,Medium,177166.56,Yes,Yes,2
2401.974070986275,2,2,84,Rural,Low,289316.81,No,Yes,3
1077.4974680338173,5,3,97,Suburban,High,135641.14,Yes,No,3
2492.644616555511,4,3,73,Urban,High,390585.42,Yes,No,4
1651.8247744461623,1,1,82,Urban,High,208705.72,No,No,3
2179.9502788391255,3,3,70,Urban,Medium,329836.46,No,No,1
1035.245155229164,2,2,15,Urban,Low,184560.66,Yes,Yes,4
1400.6478841610246,2,1,13,Urban,Medium,244704.6,Yes,Yes,5
2234.3514836247045,5,2,71,Urban,Medium,361448.18,No,No,3
1649.5459083086098,5,2,67,Urban,Low,238587.3,Yes,No,5
1580.0185648139006,2,1,47,Suburban,Low,231081.31,No,Yes,1
2697.9308487260487,2,1,25,Urban,High,471205.58,Yes,No,1
3105.4796056364376,5,2,9,Suburban,High,538107.66,Yes,Yes,4
2468.5069684097416,3,2,62,Urban,High,399620.72,No,No,3
1454.0597141324681,2,2,74,Urban,Medium,186901.18,No,No,4
2881.7596664088496,4,2,65,Suburban,High,437444.52,No,No,5
1219.2838701758087,2,3,17,Rural,Low,189536.04,No,Yes,2
1847.754272962337,4,2,23,Urban,Low,327068.71,No,Yes,4
2027.3888834936865,5,1,91,Urban,High,301817.63,No,Yes,2
2962.0189219193744,3,1,38,Rural,Medium,451484.46,No,No,1
2456.3295687758628,1,2,72,Suburban,Low,316525.58,Yes,No,5
1768.12115260024,1,1,5,Rural,Low,279369.41,Yes,Yes,3
1527.5218646101252,1,1,72,Urban,Low,186898.72,Yes,Yes,2
2501.0963269016274,5,3,37,Suburban,Low,394030.64,No,No,5
1733.3205213898223,5,3,78,Rural,Medium,224671.12,No,Yes,3
2108.3700439324875,2,1,4,Rural,High,354847.33,No,Yes,3
1315.111755370442,3,1,84,Rural,Low,126236.62,No,Yes,3
2284.6289276121,3,3,15,Suburban,Medium,401447.46,No,No,4
2244.3475728737394,2,1,52,Rural,Low,304158.49,No,No,2
1379.189969170914,3,2,21,Urban,Low,237760.35,Yes,Yes,4
2515.81155643582,3,2,94,Urban,Medium,341903.49,Yes,Yes,1
2277.372904121391,2,2,3,Rural,Medium,361919.07,No,Yes,4
2370.0121263900487,5,3,7,Suburban,High,440935.0,No,No,5
1810.6606536249346,1,1,53,Rural,High,249941.8,Yes,No,2
2089.4782056432214,2,1,68,Urban,Medium,302874.1,No,Yes,2
2031.6894344326622,2,2,78,Urban,High,286535.48,No,Yes,1
1925.9147976228846,1,1,19,Urban,Medium,299992.49,Yes,No,3
2085.251639082923,1,2,90,Urban,High,275924.55,Yes,No,3
2628.221486898191,4,2,39,Urban,Medium,424246.74,No,No,1
2537.475319351963,4,2,44,Urban,Medium,416786.8,No,No,3
1409.0696612655715,4,1,67,Suburban,Medium,201749.14,Yes,No,5
2492.7009084534698,5,2,4,Suburban,Medium,459242.63,Yes,No,1
2595.5716863740176,2,3,21,Urban,Low,405363.54,No,No,5
1924.411163323817,4,3,53,Rural,High,280795.45,No,Yes,5
2254.223551898888,5,3,95,Suburban,Medium,326817.67,Yes,No,2
2247.000833651509,1,2,91,Suburban,High,304837.17,No,Yes,2
1575.0166916628496,4,1,91,Rural,Low,170622.39,Yes,No,1
1809.021856235836,2,1,33,Rural,Low,238497.75,No,No,4
2375.4051194258036,3,2,55,Urban,Medium,368091.73,Yes,No,2
1752.0888815842745,5,2,2,Urban,Medium,363144.61,No,No,3
2487.7497796311536,5,2,80,Urban,Medium,369441.12,Yes,Yes,1
2652.4862204248807,1,1,21,Rural,High,394929.14,Yes,No,2
2571.8359209902355,1,3,10,Urban,Low,410526.9,No,Yes,3
2989.9023015847283,1,3,33,Rural,Medium,442970.9,No,Yes,2
1954.6338588544438,4,3,79,Suburban,Medium,292544.52,No,No,3
2088.6005369845316,1,2,17,Rural,High,315101.13,Yes,No,3
2160.33152388132,3,1,25,Suburban,Medium,351482.69,Yes,Yes,3
1969.8010375046308,5,1,78,Suburban,High,302460.07,Yes,No,5
2271.0894870508223,5,3,33,Rural,High,392275.31,No,Yes,4
1144.3979854940055,1,3,41,Rural,Medium,152930.37,No,Yes,3
2102.4526943462597,2,3,35,Rural,Low,320220.28,Yes,Yes,3
1311.281675058552,5,3,2,Urban,Low,265192.69,No,Yes,3
1518.688361196211,4,2,34,Rural,Medium,253413.26,No,No,1
2366.4449055149566,2,2,71,Urban,Low,333060.79,No,No,4
1900.44188077549,2,1,28,Urban,Low,294182.11,No,Yes,2
2348.807237357903,3,1,72,Suburban,Medium,344811.32,No,Yes,4
1889.611698199435,1,1,17,Urban,High,311799.33,Yes,Yes,3
2553.203158195578,4,1,80,Suburban,Medium,352665.82,No,Yes,5
1880.4596471893483,2,3,28,Suburban,High,310925.28,No,Yes,5
1022.5407552184383,2,2,41,Urban,Medium,187422.18,Yes,Yes,5
2112.6962910056354,1,3,37,Rural,Medium,309882.86,Yes,No,3
915.5700771487245,4,3,56,Urban,Medium,170169.45,Yes,No,4
1273.6395487337963,1,1,52,Urban,Medium,163850.17,Yes,Yes,1
1558.526735500715,4,2,19,Suburban,Medium,272280.09,No,No,4
1496.1452611149064,1,2,11,Urban,Low,233558.81,Yes,No,4
1727.4745977918574,1,2,20,Suburban,Low,251788.83,Yes,Yes,2
1478.966088234447,1,3,38,Urban,Medium,211017.24,No,No,1
1297.0236682071636,3,3,61,Rural,Low,159057.76,Yes,No,1
2770.917872420387,1,1,17,Urban,High,464060.2,No,Yes,5
1660.927726804052,2,2,68,Rural,Low,191505.68,Yes,No,4
884.6161734263012,3,3,13,Suburban,High,191336.37,Yes,Yes,5
1819.5408134953714,1,2,74,Urban,High,243916.3,No,Yes,3
1437.634470986223,4,2,32,Suburban,Medium,266511.86,Yes,No,1
1557.5161863535932,5,2,97,Urban,High,220739.95,No,No,3
2355.1712406762426,3,2,60,Rural,High,362041.67,No,Yes,2
1775.921190607391,4,3,66,Rural,Low,247306.99,Yes,No,2
1423.7016993910574,3,3,0,Suburban,Low,247415.64,Yes,No,4
2223.126754978622,4,3,25,Rural,High,367302.28,Yes,Yes,1
2574.9704153045427,2,2,40,Urban,Low,407647.03,Yes,Yes,1
2268.4360813199223,4,2,42,Suburban,High,378145.84,No,Yes,5
773.2222141747873,2,3,87,Urban,Medium,86356.47,Yes,No,3
1442.505248801493,4,3,68,Suburban,Low,202784.37,Yes,Yes,1
2023.7242653181024,3,1,92,Rural,Low,229638.76,No,Yes,4
1877.8502973679924,5,2,51,Rural,Medium,284675.46,Yes,No,5
1836.3624230304017,3,1,53,Urban,High,305769.3,No,No,1
1508.621653579583,2,2,84,Urban,High,213699.01,No,Yes,1
1297.2079584612802,4,3,71,Suburban,High,207220.66,No,Yes,5
3003.89085890651,4,3,66,Rural,Medium,446453.55,No,Yes,5
2013.555476569456,4,2,38,Rural,Low,303209.04,No,No,1
2321.060894433709,5,2,3,Suburban,High,449637.21,Yes,Yes,3
2003.1255867919044,3,3,18,Urban,High,348741.35,Yes,Yes,4
2023.1743493189947,3,2,3,Suburban,Low,343921.65,No,No,5
1968.9483000953562,4,1,24,Urban,Low,323315.61,No,Yes,3
1439.777070462784,4,2,45,Suburban,High,260933.61,Yes,Yes,3
1242.755270982876,4,1,20,Rural,Low,202717.05,No,No,1
2193.112686872493,3,1,93,Rural,Low,268184.88,No,Yes,4
2093.9212036355834,5,1,33,Rural,Medium,321551.68,No,No,1
2469.1404492298534,4,3,48,Rural,Low,356114.91,No,Yes,5
2367.6804133210135,4,3,56,Urban,High,386241.64,Yes,No,2
1595.7439036251644,5,3,48,Suburban,Medium,289520.35,No,Yes,5
2566.295654460936,5,1,38,Suburban,High,420908.12,No,No,4
2382.5135975772587,4,1,50,Urban,High,380788.02,Yes,Yes,1
2345.4207849286677,2,3,49,Rural,High,356991.83,Yes,No,5
3124.6633959894043,5,2,22,Suburban,Medium,522482.49,Yes,No,3
3021.979381254094,5,3,95,Suburban,Medium,428119.33,Yes,Yes,4
2344.956883277443,3,1,23,Suburban,High,386546.4,No,No,4
2282.5986029187648,1,2,38,Rural,Low,310614.8,Yes,No,5
2540.82759088484,4,3,70,Suburban,Medium,362930.64,Yes,Yes,4
1708.0231151648145,1,1,66,Suburban,High,251434.92,No,No,1
1715.085371204475,1,2,91,Urban,High,219690.82,Yes,No,5
2336.7107035459567,4,1,72,Suburban,Low,311741.84,No,Yes,1
1571.7619554362138,3,1,52,Rural,High,207243.83,Yes,Yes,5
2296.3847427616274,5,3,95,Suburban,Medium,330746.09,Yes,No,1
2078.416083268095,3,2,15,Rural,High,346882.91,Yes,No,2
1571.9049477039407,3,2,50,Rural,High,222562.64,No,No,3
2012.9332551441496,4,3,94,Suburban,Medium,271983.39,Yes,No,4
2652.540796069208,2,3,2,Rural,Medium,446981.44,No,No,1
2041.1852253269187,5,3,37,Suburban,High,356587.81,Yes,Yes,2
2043.2738238089887,5,1,27,Urban,Low,338727.28,Yes,Yes,1
2164.492639452298,4,1,11,Rural,Medium,369770.22,Yes,Yes,3
2229.5942614458045,2,2,67,Suburban,High,342076.13,No,No,2
1834.5797669594035,2,2,94,Suburban,Medium,224974.87,Yes,Yes,2
2175.1305239835237,1,2,67,Suburban,Low,298330.94,No,No,5
1475.4648202046333,1,3,74,Urban,Medium,212111.93,No,Yes,2
1600.464471583056,3,3,2,Urban,Low,289073.95,Yes,No,5
1664.4254459621886,5,1,87,Suburban,High,244621.96,Yes,Yes,3
2234.881344817054,5,2,89,Suburban,High,340369.04,No,No,2
2080.1164137781384,5,2,6,Suburban,Low,365026.17,Yes,Yes,2
1932.8202113780235,3,1,7,Urban,Low,332090.51,Yes,Yes,5
2345.3849947926433,2,3,88,Rural,Medium,282391.33,No,Yes,4
2189.431041371168,2,1,88,Urban,Medium,305157.55,No,Yes,3
1855.011610008564,5,3,3,Urban,High,377109.98,Yes,No,5
1482.384578590094,2,2,68,Urban,Medium,210266.16,No,No,2
1590.1455993866236,5,3,69,Rural,High,252136.45,No,Yes,2
1266.595267303554,2,1,78,Rural,Low,124756.03,No,No,5
2070.2847750754127,4,2,4,Rural,High,364965.33,Yes,Yes,3
1568.930608773164,1,2,80,Rural,Low,154226.9,No,Yes,2
1752.3385090080646,4,2,41,Rural,Medium,283863.45,Yes,No,4
1936.204659685568,1,3,66,Rural,Medium,235076.07,Yes,Yes,1
2521.9975956653425,2,1,87,Rural,High,333651.36,No,Yes,3
2464.3952991584097,4,1,38,Suburban,High,394183.73,No,Yes,1
1972.6457643730128,5,2,9,Urban,High,382748.8,Yes,Yes,3
2632.7517447001496,4,3,35,Suburban,High,431079.57,No,No,5
993.8257453395696,2,3,38,Rural,Medium,138546.96,No,No,3
2938.6102748832564,2,1,34,Urban,Medium,453583.76,Yes,Yes,1
2346.2498571522924,1,2,66,Urban,High,334292.38,Yes,Yes,4
2051.401642509965,4,3,55,Urban,Low,324985.91,No,No,1
1554.3201596239685,2,3,40,Suburban,Low,242408.94,No,Yes,5
1780.9663169347677,4,3,89,Rural,Low,216162.7,No,No,4
2304.675447789021,3,3,10,Rural,Medium,394523.77,No,No,1
2316.0396917657067,2,2,10,Suburban,High,385355.31,Yes,No,1
2334.1966852953933,1,1,66,Urban,Low,308110.4,No,No,1
1635.7516328167699,1,2,75,Urban,Medium,216261.58,No,Yes,2
1535.0761434923952,5,1,70,Suburban,High,231022.29,Yes,No,1
2097.602622176253,2,2,81,Suburban,High,290411.84,Yes,Yes,5
2384.9269788857364,5,1,59,Urban,Low,366663.2,No,Yes,5
2001.5924247524292,1,3,26,Rural,Low,289486.42,No,Yes,3
2740.7421234425838,2,3,75,Urban,Medium,398068.88,Yes,No,3
2016.5687310950557,3,2,65,Rural,High,284331.86,No,No,1
1999.645678083507,4,1,88,Suburban,Low,252412.92,Yes,No,1
2335.2799955963346,2,1,23,Suburban,Low,335853.06,No,No,4
2609.6150687960194,5,2,24,Urban,Medium,436328.2,No,No,5
1325.3723700977275,2,3,72,Urban,High,199537.94,No,No,4
1440.9941459822007,1,2,87,Urban,High,191888.86,No,No,3
1843.369281127981,1,1,90,Suburban,Low,208097.13,Yes,Yes,5
3579.470892294332,1,3,95,Rural,Medium,469966.81,Yes,Yes,5
1869.265718729534,4,3,35,Suburban,Medium,325323.86,No,No,2
1939.1085284947155,2,3,56,Rural,Medium,268759.67,No,No,4
2309.175964903959,1,2,34,Suburban,High,367718.42,Yes,Yes,1
2488.464451406737,1,1,24,Urban,Low,365278.42,Yes,No,1
2084.892558227378,3,3,8,Rural,Low,338890.59,Yes,No,2
2582.173747520128,1,3,52,Urban,Low,372066.47,Yes,No,2
1403.01440848704,5,3,95,Rural,High,164384.77,Yes,Yes,4
1616.9557876286374,1,3,5,Rural,Low,251934.01,No,No,4
2581.24347528982,5,1,56,Urban,Low,383938.49,Yes,No,2
2005.4715573917372,4,1,98,Rural,Low,232090.77,No,No,4
1368.7746974956676,4,1,37,Suburban,Medium,227284.77,Yes,No,1
1338.7310341913962,2,1,92,Rural,High,133733.63,Yes,No,5
1594.5295973276475,3,1,53,Urban,Medium,233655.44,No,No,1
2001.0627710789581,2,3,7,Rural,High,328318.72,No,No,4
2233.6897848633944,1,2,7,Suburban,Low,346551.54,No,No,1
1835.4700000279304,4,2,92,Rural,High,248330.13,Yes,No,2
2192.4995946197596,5,2,99,Suburban,Medium,306989.31,No,Yes,3
1781.4667566531925,2,1,18,Rural,Medium,276580.17,Yes,Yes,4
2611.9601008084587,4,2,98,Suburban,Medium,347210.7,No,Yes,2
3275.9200472861776,5,3,5,Suburban,High,583933.11,Yes,No,2
1803.693633957788,5,3,76,Suburban,Medium,289231.58,No,No,5
2239.966405399473,1,2,41,Rural,Medium,316799.13,No,Yes,4
2199.2054120750563,2,2,67,Urban,Low,313686.12,No,Yes,1
2069.347713129963,5,2,31,Suburban,Low,330252.74,Yes,Yes,1
2326.6254726706456,4,1,10,Suburban,Medium,380868.16,Yes,Yes,5
2239.4105944899134,2,1,29,Suburban,Medium,346253.27,Yes,Yes,3
1764.4732148075527,1,2,38,Suburban,Medium,253814.1,Yes,Yes,5
2658.272886311344,1,1,49,Suburban,Medium,397087.8,No,Yes,4
2100.833123743388,4,3,6,Urban,Low,385210.91,No,No,4
1807.5997900848183,5,1,53,Rural,Low,259306.52,Yes,Yes,4
3221.601261923701,1,1,13,Suburban,Low,480923.9,No,Yes,5
1941.8933114222,1,1,64,Rural,Medium,259678.41,Yes,No,2
2127.4719207118746,5,1,81,Urban,High,309878.27,Yes,Yes,2
2087.720172290168,5,1,0,Urban,Low,372278.82,No,Yes,2
1935.052694524396,5,1,69,Suburban,Medium,274919.43,Yes,Yes,1
2224.3323525220076,3,2,70,Urban,Medium,328088.76,No,Yes,2
1577.5000454541876,3,1,53,Urban,High,257061.88,No,Yes,2
2298.2716932615285,5,2,63,Suburban,Medium,365243.2,Yes,Yes,4
1120.8229858037853,5,1,73,Urban,Medium,171474.53,No,No,5
1350.9651243714354,4,2,73,Rural,Low,168036.35,Yes,Yes,3
2912.8622735842578,1,3,40,Suburban,Medium,445962.07,No,No,4
1371.9099866391068,2,2,91,Urban,High,183770.31,Yes,No,1
1020.0205739815697,3,1,25,Rural,High,177855.73,Yes,Yes,5
1384.2919154669062,3,2,23,Urban,High,267216.63,No,No,5
2870.0286345983673,5,2,31,Urban,Medium,480241.21,No,Yes,3
1104.0691298636425,5,1,21,Rural,Medium,198075.67,No,Yes,5
1522.0929087042246,5,3,68,Urban,High,265171.24,Yes,No,1
1270.9037578415066,2,2,58,Rural,High,169582.88,Yes,Yes,3
1862.9354014549958,3,2,22,Rural,High,310737.71,Yes,No,5
1781.9895509096318,2,2,61,Rural,Low,191510.45,Yes,No,3
1759.6217466364833,1,1,40,Suburban,High,272540.36,Yes,Yes,4
2928.066899702568,2,2,18,Rural,High,454559.19,Yes,No,2
1400.4623411812258,4,1,76,Rural,High,177444.88,Yes,Yes,5
1948.9061101414445,3,2,13,Urban,High,351433.66,Yes,Yes,4
2169.300623160367,2,1,74,Rural,Low,275100.24,No,No,3
1509.895368963928,3,1,40,Rural,Medium,229466.89,Yes,No,2
2243.294990623301,5,3,45,Urban,High,398332.65,Yes,Yes,1
1800.0947527233461,2,2,30,Urban,Medium,297261.54,Yes,No,5
2187.154533094928,3,3,43,Suburban,High,354077.79,No,No,5
1946.0003742371734,2,3,39,Rural,Medium,247308.01,Yes,No,4
974.7343872168478,2,1,34,Urban,High,181262.8,No,No,1
2653.0493563828704,2,3,39,Suburban,Low,390273.69,No,Yes,5
3035.229157677036,4,1,47,Rural,High,457967.42,No,No,2
1911.6229090325933,4,2,41,Suburban,High,324479.1,Yes,No,5
1551.023974066698,2,3,96,Suburban,Medium,181871.59,No,No,1
2753.006360587844,2,3,34,Urban,High,445489.28,Yes,No,2
2945.191451433736,3,2,69,Urban,Medium,440349.55,No,No,5
1915.6022942050013,5,2,99,Suburban,Low,246035.02,Yes,Yes,3
1890.6596923897428,1,1,9,Suburban,High,331271.21,Yes,Yes,4
1960.0444511642504,5,1,71,Urban,High,316489.73,No,No,2
1162.7255553773475,3,2,15,Rural,High,201306.72,Yes,No,1
1854.437060653386,4,3,9,Urban,High,357396.45,Yes,Yes,3
2857.4709437746224,3,3,22,Urban,Low,454890.94,No,Yes,5
1915.65566961472,3,3,49,Suburban,Medium,294009.92,Yes,No,4
1479.9827360638974,1,3,51,Rural,Low,166611.55,Yes,No,1
2248.3428096522402,5,3,55,Rural,High,361208.5,Yes,Yes,3
1666.4006007529438,4,2,79,Rural,Low,205251.15,No,No,5
1966.7739381660365,3,2,72,Suburban,High,288197.83,No,No,1
1365.5756097263604,1,3,97,Rural,Low,118299.18,Yes,Yes,1
1481.6879194066341,3,1,76,Rural,Low,160200.42,Yes,Yes,3
2368.8296274317963,3,3,11,Rural,Low,387429.73,Yes,Yes,4
2057.933389700544,5,3,27,Suburban,High,376183.27,No,Yes,1
1611.9713065785918,5,1,61,Suburban,Medium,237534.36,No,Yes,3
2059.7675651524514,1,2,29,Suburban,Low,311564.15,Yes,Yes,5
1696.4266456363705,3,3,29,Urban,High,304485.93,No,No,1
1608.1199153149153,3,2,38,Urban,Medium,244214.3,Yes,Yes,4
2582.017198624153,3,3,49,Suburban,Low,385471.15,No,No,5
2391.4387765943857,2,1,82,Suburban,Low,295480.64,No,No,2
1989.3635751844527,2,3,72,Suburban,High,287077.85,No,Yes,2
2072.1686686248518,3,3,2,Rural,Medium,344232.0,No,No,2
1995.8009913328283,5,2,2,Suburban,Medium,366837.34,No,Yes,1
2243.5046295867696,1,2,99,Suburban,Low,247869.63,No,Yes,2
1600.2491707721529,5,3,10,Urban,Low,292238.32,Yes,No,5
2431.2523666843217,1,3,94,Rural,High,290072.59,Yes,No,4
2176.7829189454064,4,1,20,Urban,High,383730.17,Yes,Yes,3
1868.4718310552241,3,3,44,Suburban,Low,285758.65,No,No,1
1756.110984245729,3,1,26,Rural,Low,258750.77,No,No,1
2420.565470883404,2,2,27,Suburban,Low,357486.52,No,Yes,1
1924.756841924947,4,1,91,Suburban,Medium,247752.59,No,No,4
1650.5534520850813,2,3,99,Suburban,Medium,190272.45,Yes,No,1
1807.7151165128382,5,2,8,Urban,High,351248.97,Yes,No,2
2384.60232444458,2,1,0,Suburban,High,404431.57,Yes,Yes,4
1194.72339937698,1,2,21,Suburban,High,200555.33,Yes,Yes,5
1822.2955472097638,3,1,54,Suburban,Low,253028.69,Yes,No,5
