Age,Gender,Annual_Income,Spending_Score,Purchase_History,Frequency_Visits,Product_Preference,Membership,Online_Shopping,Feedback_Score,Customer_Segment
25,Male,48807,58,928,19,Fashion,Yes,Frequent,2,High-Value
36,Male,29826,69,1160,47,Groceries,Yes,Never,3,High-Value
28,Female,41385,90,878,36,Fashion,Yes,Rarely,3,High-Value
57,Male,29969,36,1117,14,Groceries,Yes,Never,5,High-Value
21,Female,18924,72,1793,50,Electronics,Yes,Frequent,5,High-Value
56,Male,37175,8,570,46,Fashion,No,Rarely,1,High-Value
56,Male,41103,99,1158,16,Home & Living,No,Never,4,High-Value
58,Male,28112,27,926,36,Fashion,Yes,Rarely,1,High-Value
54,Female,47824,38,660,26,Fashion,Yes,Never,5,High-Value
66,Female,45672,69,1413,34,Others,No,Frequent,3,High-Value
39,Male,61099,90,836,41,Electronics,Yes,Rarely,4,High-Value
56,Female,43152,89,1112,32,Others,No,Occasional,2,High-Value
58,Female,43284,28,408,1,Fashion,No,Occasional,5,Low-Value
67,Female,54617,35,578,20,Home & Living,Yes,Frequent,1,Mid-Value
47,Male,65715,30,690,39,Home & Living,No,Occasional,3,High-Value
49,Female,47872,34,1088,4,Electronics,No,Never,4,High-Value
57,Male,60676,93,1355,18,Others,Yes,Never,3,High-Value
23,Female,40474,80,738,16,Groceries,No,Frequent,2,High-Value
33,Male,46041,97,879,52,Others,No,Frequent,2,High-Value
66,Female,58146,27,1148,51,Fashion,No,Rarely,5,High-Value
55,Female,46042,60,427,43,Fashion,Yes,Rarely,4,High-Value
36,Female,67317,53,491,46,Others,Yes,Occasional,5,High-Value
21,Male,27911,55,464,13,Home & Living,No,Rarely,3,Mid-Value
67,Female,43986,58,296,47,Home & Living,No,Rarely,2,High-Value
37,Female,44703,29,879,14,Groceries,Yes,Never,1,High-Value
52,Male,82634,68,994,29,Home & Living,No,Frequent,3,High-Value
22,Male,37454,74,1556,4,Fashion,No,Occasional,3,High-Value
63,Male,50452,93,1022,11,Others,No,Never,3,High-Value
57,Female,43112,24,194,48,Fashion,Yes,Frequent,5,Mid-Value
32,Male,53489,21,1477,14,Fashion,Yes,Never,1,High-Value
38,Male,39930,22,691,10,Electronics,No,Occasional,3,Mid-Value
58,Male,69174,57,1700,8,Fashion,No,Occasional,5,High-Value
28,Male,34643,70,1169,47,Groceries,No,Occasional,5,High-Value
23,Male,28848,60,1076,32,Fashion,No,Never,1,High-Value
26,Male,44539,50,940,33,Fashion,No,Never,5,High-Value
53,Female,25092,72,625,18,Home & Living,Yes,Never,2,High-Value
31,Male,43319,39,1864,22,Electronics,No,Occasional,2,High-Value
40,Male,65204,76,-73,21,Electronics,Yes,Rarely,5,Mid-Value
68,Female,63236,19,715,23,Others,Yes,Never,5,Mid-Value
68,Female,46449,29,824,26,Fashion,No,Occasional,4,High-Value
61,Female,68120,100,1537,7,Others,No,Occasional,2,High-Value
34,Male,39273,60,1312,42,Electronics,Yes,Never,2,High-Value
68,Male,39257,80,1365,42,Groceries,Yes,Rarely,1,High-Value
36,Male,44489,35,1178,27,Fashion,Yes,Occasional,4,High-Value
33,Female,78606,39,579,52,Electronics,No,Rarely,4,High-Value
60,Male,55418,19,715,44,Fashion,Yes,Rarely,4,High-Value
43,Female,63085,62,793,12,Groceries,No,Never,3,High-Value
48,Male,67072,98,1170,20,Fashion,Yes,Rarely,5,High-Value
33,Male,59173,58,668,17,Groceries,Yes,Occasional,4,High-Value
53,Female,49039,69,464,39,Electronics,Yes,Occasional,4,High-Value
27,Male,52236,81,573,15,Home & Living,Yes,Frequent,3,High-Value
31,Male,40760,13,1162,22,Groceries,Yes,Frequent,2,High-Value
44,Male,20979,51,1072,13,Fashion,No,Occasional,1,High-Value
62,Female,67241,27,1095,43,Groceries,Yes,Frequent,4,High-Value
24,Male,54235,12,998,14,Home & Living,No,Rarely,2,Mid-Value
61,Female,47887,20,685,49,Groceries,Yes,Never,1,High-Value
55,Male,39684,47,989,5,Groceries,Yes,Never,1,High-Value
66,Male,58041,37,1122,29,Electronics,No,Occasional,4,High-Value
46,Male,60666,56,-14,43,Home & Living,No,Frequent,2,High-Value
57,Female,36170,82,1206,13,Groceries,Yes,Never,5,High-Value
29,Male,78721,26,857,41,Home & Living,Yes,Occasional,1,High-Value
22,Female,49185,56,772,23,Electronics,Yes,Frequent,5,High-Value
37,Female,54756,100,1647,38,Home & Living,No,Occasional,1,High-Value
21,Male,58349,63,821,39,Fashion,No,Frequent,5,High-Value
18,Male,45616,38,919,49,Fashion,No,Rarely,5,High-Value
58,Female,60447,32,1073,8,Groceries,Yes,Occasional,4,High-Value
20,Male,54649,4,1407,26,Home & Living,Yes,Occasional,5,High-Value
41,Male,62552,25,62,24,Others,No,Occasional,2,Low-Value
41,Male,52766,64,2205,2,Electronics,No,Never,2,High-Value
40,Female,60334,100,1763,21,Others,No,Never,4,High-Value
64,Female,56645,72,1120,39,Others,Yes,Never,2,High-Value
54,Female,56763,12,1511,11,Groceries,Yes,Occasional,2,High-Value
54,Male,5472,2,851,48,Groceries,Yes,Frequent,5,High-Value
58,Male,48129,89,1691,31,Home & Living,No,Frequent,2,High-Value
25,Male,49901,72,1806,38,Fashion,Yes,Frequent,5,High-Value
48,Male,58015,90,1174,5,Electronics,No,Frequent,4,High-Value
19,Male,64776,4,1203,12,Others,No,Frequent,2,High-Value
64,Female,62744,24,642,44,Fashion,No,Rarely,3,High-Value
61,Female,35440,68,131,51,Others,No,Frequent,3,High-Value
68,Female,86174,55,1091,43,Groceries,Yes,Rarely,1,High-Value
54,Female,73721,35,1502,37,Groceries,Yes,Rarely,1,High-Value
60,Male,30410,49,-734,4,Fashion,No,Rarely,1,Low-Value
68,Female,51450,12,832,31,Groceries,No,Rarely,2,High-Value
49,Female,39748,68,2415,5,Home & Living,No,Never,4,High-Value
45,Male,78155,34,1528,40,Electronics,No,Rarely,2,High-Value
67,Male,62482,32,1378,29,Groceries,Yes,Rarely,2,High-Value
66,Female,2937,5,1934,6,Groceries,No,Rarely,4,High-Value
28,Male,67748,75,1112,27,Home & Living,No,Frequent,4,High-Value
29,Female,61323,78,1628,31,Home & Living,No,Rarely,2,High-Value
62,Male,69315,67,1414,42,Others,Yes,Occasional,3,High-Value
41,Male,51705,96,623,45,Home & Living,Yes,Frequent,3,High-Value
67,Male,29579,89,1101,32,Home & Living,Yes,Rarely,5,High-Value
19,Male,19294,25,698,34,Home & Living,Yes,Frequent,1,High-Value
62,Female,55240,36,1355,35,Home & Living,Yes,Occasional,5,High-Value
55,Female,43343,70,1346,51,Others,No,Frequent,2,High-Value
66,Female,75783,44,-288,42,Home & Living,No,Rarely,2,Mid-Value
50,Female,49304,75,657,41,Fashion,No,Rarely,5,High-Value
52,Male,20319,28,148,32,Others,Yes,Never,3,Mid-Value
45,Female,63503,65,947,24,Electronics,Yes,Occasional,4,High-Value
53,Female,27843,66,1511,47,Fashion,No,Occasional,4,High-Value
62,Male,50659,7,345,38,Home & Living,Yes,Frequent,2,Mid-Value
60,Male,71889,99,1154,9,Electronics,Yes,Frequent,3,High-Value
35,Female,44189,11,1011,2,Home & Living,No,Never,1,Mid-Value
36,Female,57903,65,840,16,Others,Yes,Never,5,High-Value
36,Male,36220,56,1110,50,Groceries,Yes,Occasional,1,High-Value
32,Female,59876,29,404,51,Electronics,Yes,Never,2,High-Value
45,Male,69209,31,1260,12,Home & Living,Yes,Never,2,High-Value
31,Male,61306,16,1457,9,Fashion,Yes,Frequent,3,High-Value
23,Male,53129,44,780,31,Electronics,No,Rarely,3,High-Value
23,Male,54910,84,119,12,Electronics,No,Occasional,3,Mid-Value
56,Female,76682,23,421,43,Electronics,No,Never,3,High-Value
64,Female,50839,37,1202,14,Electronics,No,Occasional,5,High-Value
67,Male,52036,68,696,24,Groceries,Yes,Occasional,3,High-Value
67,Female,52280,73,1619,17,Groceries,Yes,Rarely,4,High-Value
35,Male,57742,62,1118,40,Groceries,No,Never,3,High-Value
52,Male,83842,42,512,50,Others,No,Frequent,2,High-Value
63,Male,39447,5,1434,3,Fashion,Yes,Occasional,2,High-Value
39,Male,55587,8,1315,47,Electronics,No,Rarely,4,High-Value
39,Female,44104,70,774,10,Fashion,No,Rarely,2,High-Value
47,Female,53776,71,550,26,Home & Living,Yes,Never,3,High-Value
61,Female,41943,17,1218,2,Electronics,No,Occasional,2,High-Value
33,Male,38435,32,999,35,Groceries,No,Occasional,2,High-Value
68,Male,49404,17,716,12,Electronics,Yes,Rarely,2,Mid-Value
37,Male,49604,19,1179,3,Electronics,Yes,Frequent,5,High-Value
37,Male,50710,29,1134,2,Groceries,No,Rarely,4,High-Value
47,Male,26380,62,1470,10,Fashion,No,Frequent,4,High-Value
44,Male,63915,41,878,12,Groceries,Yes,Occasional,5,High-Value
41,Male,44454,40,1434,7,Fashion,No,Frequent,2,High-Value
34,Female,31996,9,1001,39,Others,No,Occasional,5,High-Value
39,Female,74946,45,1027,50,Home & Living,No,Occasional,5,High-Value
45,Female,35353,3,1026,44,Fashion,Yes,Occasional,1,High-Value
36,Female,39691,67,578,51,Groceries,Yes,Frequent,4,High-Value
39,Male,49264,19,677,47,Groceries,Yes,Rarely,3,High-Value
59,Male,54727,88,1344,16,Electronics,No,Occasional,2,High-Value
49,Female,57161,61,1789,13,Home & Living,Yes,Rarely,5,High-Value
36,Male,57624,24,787,1,Fashion,No,Rarely,3,Mid-Value
56,Male,40000,30,1562,1,Home & Living,No,Occasional,3,High-Value
61,Female,31109,11,1265,44,Electronics,Yes,Frequent,3,High-Value
27,Male,37999,61,1050,36,Fashion,No,Frequent,1,High-Value
61,Male,77870,78,881,42,Others,No,Frequent,3,High-Value
57,Female,9913,31,1519,16,Home & Living,No,Occasional,1,High-Value
47,Male,28795,98,959,10,Home & Living,Yes,Never,2,High-Value
54,Female,59625,58,585,49,Groceries,No,Occasional,5,High-Value
44,Female,46923,14,968,45,Home & Living,No,Occasional,3,High-Value
25,Male,38055,84,1803,39,Home & Living,No,Occasional,3,High-Value
50,Male,20176,48,81,47,Fashion,Yes,Never,2,High-Value
39,Male,18978,4,1698,7,Groceries,Yes,Never,2,High-Value
25,Female,45898,29,691,6,Groceries,Yes,Occasional,3,Mid-Value
26,Male,63320,69,870,50,Groceries,No,Occasional,3,High-Value
39,Male,61298,77,1036,1,Groceries,Yes,Rarely,4,High-Value
44,Female,51156,67,-14,29,Electronics,Yes,Never,1,Mid-Value
65,Male,45648,79,1016,15,Others,Yes,Rarely,4,High-Value
36,Male,53316,62,546,25,Others,No,Occasional,3,High-Value
47,Female,24801,93,2014,19,Groceries,No,Occasional,4,High-Value
63,Male,69369,94,1670,18,Groceries,Yes,Never,4,High-Value
51,Male,44729,16,196,3,Electronics,No,Occasional,4,Low-Value
60,Female,66729,79,-1,2,Others,No,Never,4,Mid-Value
34,Female,35363,100,1418,15,Groceries,No,Rarely,4,High-Value
55,Female,52037,36,528,51,Groceries,No,Rarely,1,High-Value
36,Male,57193,97,541,44,Others,Yes,Frequent,1,High-Value
60,Female,48257,89,1352,23,Fashion,No,Frequent,4,High-Value
56,Male,47308,61,473,11,Others,No,Rarely,4,Mid-Value
66,Male,60871,93,1706,20,Electronics,Yes,Rarely,2,High-Value
40,Male,64243,21,399,35,Electronics,Yes,Frequent,1,Mid-Value
56,Female,7211,60,996,7,Groceries,No,Occasional,5,High-Value
51,Male,54155,41,209,18,Electronics,Yes,Never,4,Mid-Value
25,Female,39019,54,1545,24,Groceries,No,Frequent,2,High-Value
23,Female,56806,11,764,44,Others,No,Never,3,High-Value
19,Male,33607,4,403,41,Others,No,Occasional,4,Mid-Value
49,Male,71948,61,1038,34,Fashion,Yes,Never,3,High-Value
33,Female,35982,67,1008,41,Others,Yes,Frequent,4,High-Value
29,Male,36615,98,1019,27,Groceries,Yes,Frequent,5,High-Value
39,Male,44152,71,721,49,Electronics,Yes,Occasional,3,High-Value
60,Female,50101,58,442,21,Groceries,No,Rarely,2,High-Value
30,Female,32623,60,377,20,Groceries,No,Never,3,Mid-Value
64,Female,50336,83,1324,11,Home & Living,No,Never,3,High-Value
30,Male,32035,19,1373,43,Electronics,Yes,Occasional,4,High-Value
35,Male,57838,58,1429,47,Others,Yes,Never,2,High-Value
51,Female,40375,75,1509,46,Electronics,No,Rarely,2,High-Value
50,Female,68928,9,1488,9,Home & Living,Yes,Frequent,2,High-Value
32,Male,39809,6,421,14,Others,Yes,Frequent,1,Low-Value
65,Female,72293,53,769,43,Home & Living,Yes,Never,4,High-Value
50,Male,74681,59,936,49,Others,Yes,Occasional,3,High-Value
22,Male,45420,32,685,38,Home & Living,No,Never,2,High-Value
31,Female,70660,91,356,32,Fashion,No,Never,1,High-Value
42,Male,44837,63,2,1,Groceries,Yes,Frequent,2,Low-Value
53,Female,28141,93,913,48,Electronics,Yes,Never,3,High-Value
20,Male,32382,96,944,34,Electronics,No,Never,1,High-Value
40,Female,59282,74,1145,41,Home & Living,No,Frequent,4,High-Value
26,Male,27078,84,53,16,Fashion,Yes,Occasional,2,Mid-Value
26,Male,48669,40,978,1,Home & Living,No,Never,4,Mid-Value
38,Male,11666,63,900,5,Fashion,Yes,Rarely,4,High-Value
66,Female,49913,10,1430,2,Others,No,Occasional,1,High-Value
39,Female,50369,40,1421,13,Electronics,No,Frequent,1,High-Value
27,Male,32467,52,1190,11,Electronics,Yes,Frequent,3,High-Value
62,Male,17891,6,1375,28,Electronics,Yes,Rarely,5,High-Value
28,Male,53426,22,1017,42,Electronics,No,Rarely,5,High-Value
31,Male,38535,92,1466,30,Home & Living,No,Never,2,High-Value
36,Male,44789,68,774,48,Electronics,No,Never,3,High-Value
57,Male,47901,82,1488,35,Groceries,Yes,Never,3,High-Value
41,Male,58217,50,386,44,Groceries,Yes,Never,1,High-Value
37,Female,34498,7,767,25,Groceries,Yes,Occasional,1,Mid-Value
52,Male,18243,87,-249,3,Home & Living,No,Never,2,Low-Value
24,Male,46424,28,1102,29,Home & Living,Yes,Frequent,5,High-Value
56,Female,38092,59,1630,4,Electronics,Yes,Occasional,1,High-Value
59,Male,62170,53,257,35,Electronics,No,Occasional,5,High-Value
25,Male,52484,30,1188,46,Fashion,No,Frequent,5,High-Value
37,Male,34024,34,1257,9,Fashion,Yes,Occasional,5,High-Value
33,Female,59790,1,1105,31,Groceries,Yes,Rarely,1,High-Value
52,Male,74573,39,1178,9,Fashion,Yes,Frequent,2,High-Value
66,Male,48504,95,966,37,Fashion,No,Frequent,1,High-Value
59,Male,74046,97,942,36,Electronics,No,Rarely,4,High-Value
66,Female,46250,70,1248,33,Fashion,No,Occasional,1,High-Value
50,Male,77403,53,965,9,Groceries,Yes,Never,5,High-Value
23,Male,56330,17,1121,10,Groceries,No,Occasional,3,High-Value
57,Male,62227,71,555,46,Fashion,No,Never,4,High-Value
48,Male,47004,91,852,29,Others,Yes,Never,3,High-Value
49,Male,61371,100,594,12,Electronics,Yes,Rarely,4,High-Value
20,Female,53022,71,-3,25,Groceries,No,Never,2,Mid-Value
56,Female,53185,11,276,29,Groceries,Yes,Rarely,5,Mid-Value
32,Male,25961,51,1599,49,Home & Living,Yes,Rarely,2,High-Value
32,Female,23491,32,650,36,Home & Living,Yes,Frequent,4,High-Value
28,Male,38764,6,908,8,Home & Living,Yes,Frequent,1,Mid-Value
31,Female,65407,56,1126,20,Home & Living,No,Frequent,5,High-Value
50,Male,48175,47,991,25,Groceries,Yes,Never,3,High-Value
60,Male,65494,2,1564,20,Groceries,Yes,Occasional,5,High-Value
62,Male,57341,47,1910,42,Electronics,Yes,Rarely,4,High-Value
54,Female,43015,45,1171,14,Home & Living,Yes,Occasional,2,High-Value
64,Male,33924,21,613,22,Home & Living,No,Never,1,Mid-Value
69,Male,56821,80,312,29,Others,No,Never,4,High-Value
25,Male,48788,3,804,52,Home & Living,No,Occasional,3,High-Value
32,Male,51049,92,1765,46,Electronics,No,Frequent,1,High-Value
37,Male,37903,11,1106,25,Others,Yes,Occasional,3,High-Value
45,Male,42868,35,1365,6,Electronics,No,Never,4,High-Value
25,Female,66233,2,1359,44,Electronics,No,Occasional,2,High-Value
34,Male,32850,90,208,3,Others,No,Frequent,3,Mid-Value
59,Female,40499,49,456,7,Home & Living,No,Rarely,5,Mid-Value
29,Male,59198,65,820,50,Others,Yes,Rarely,1,High-Value
19,Male,59805,23,681,13,Home & Living,No,Rarely,4,Mid-Value
37,Male,43215,40,1012,3,Others,Yes,Occasional,3,High-Value
61,Male,54080,70,1513,43,Others,Yes,Rarely,1,High-Value
27,Female,54658,34,855,18,Electronics,No,Rarely,1,High-Value
65,Male,28843,28,1749,5,Groceries,Yes,Never,5,High-Value
18,Male,71163,40,1653,32,Electronics,Yes,Occasional,4,High-Value
57,Male,67107,76,1598,3,Electronics,Yes,Rarely,3,High-Value
23,Female,46684,48,787,9,Others,No,Frequent,4,High-Value
28,Female,27264,48,988,52,Groceries,Yes,Rarely,5,High-Value
20,Male,40788,43,744,44,Fashion,No,Never,3,High-Value
33,Female,33745,76,267,52,Home & Living,Yes,Occasional,5,High-Value
61,Male,54903,55,1731,4,Home & Living,Yes,Never,2,High-Value
42,Female,50110,16,739,39,Others,No,Never,5,High-Value
29,Female,79224,2,621,29,Home & Living,No,Frequent,3,Mid-Value
55,Male,57743,30,2045,26,Home & Living,No,Never,4,High-Value
41,Male,68255,21,825,35,Fashion,Yes,Frequent,3,High-Value
30,Female,50566,84,1436,24,Home & Living,No,Occasional,5,High-Value
53,Female,52379,64,439,14,Home & Living,No,Rarely,2,Mid-Value
32,Female,52040,15,441,19,Electronics,No,Frequent,4,Mid-Value
68,Male,46991,32,1828,27,Home & Living,No,Never,1,High-Value
33,Male,67666,5,505,39,Others,No,Never,2,Mid-Value
44,Female,16066,34,363,3,Home & Living,No,Frequent,3,Low-Value
28,Female,39942,73,886,38,Electronics,No,Frequent,5,High-Value
50,Female,57305,80,504,25,Others,No,Never,4,High-Value
27,Female,26360,37,1704,22,Home & Living,Yes,Never,4,High-Value
31,Female,29414,60,1378,45,Fashion,Yes,Frequent,2,High-Value
43,Male,44383,81,2099,33,Groceries,Yes,Frequent,2,High-Value
30,Female,29785,90,840,28,Electronics,No,Frequent,4,High-Value
53,Female,40305,59,861,40,Home & Living,No,Frequent,5,High-Value
18,Male,44194,6,1078,37,Electronics,No,Rarely,5,High-Value
20,Female,42310,52,999,40,Home & Living,No,Occasional,2,High-Value
23,Female,44252,74,759,36,Home & Living,No,Rarely,3,High-Value
50,Female,39078,43,1541,28,Home & Living,No,Rarely,1,High-Value
51,Female,39058,89,288,18,Electronics,No,Never,5,High-Value
31,Male,15153,60,1082,40,Others,Yes,Rarely,3,High-Value
40,Male,53960,17,536,37,Electronics,Yes,Frequent,1,High-Value
66,Male,39593,26,1286,33,Fashion,Yes,Never,1,High-Value
51,Male,55800,61,326,42,Fashion,No,Occasional,4,High-Value
33,Female,82017,27,101,50,Groceries,No,Occasional,1,Mid-Value
35,Female,83051,87,979,51,Others,No,Rarely,3,High-Value
20,Male,50989,28,741,42,Others,No,Never,4,High-Value
63,Male,61878,9,1389,28,Groceries,No,Rarely,2,High-Value
43,Female,47711,43,583,29,Others,Yes,Frequent,1,High-Value
57,Male,52946,59,859,38,Others,No,Never,2,High-Value
50,Female,46738,80,1721,44,Groceries,No,Frequent,5,High-Value
52,Male,37412,98,924,21,Electronics,Yes,Rarely,4,High-Value
61,Female,52712,78,1280,46,Fashion,Yes,Never,5,High-Value
27,Male,61123,19,921,28,Others,No,Never,4,High-Value
19,Male,53596,42,1576,18,Home & Living,Yes,Rarely,2,High-Value
41,Female,45606,50,1421,6,Others,Yes,Frequent,4,High-Value
52,Male,49968,50,1215,14,Groceries,No,Never,3,High-Value
46,Male,63852,5,1748,23,Groceries,No,Occasional,4,High-Value
49,Female,20375,42,556,6,Groceries,No,Occasional,1,Mid-Value
28,Female,49408,51,1152,51,Home & Living,No,Frequent,4,High-Value
60,Female,59841,92,40,20,Fashion,Yes,Occasional,4,Mid-Value
21,Female,52980,28,871,7,Others,Yes,Never,4,Mid-Value
54,Female,42716,7,1522,33,Home & Living,No,Frequent,3,High-Value
60,Male,44087,31,1478,22,Electronics,Yes,Rarely,3,High-Value
44,Female,52636,49,1042,9,Electronics,Yes,Frequent,4,High-Value
18,Male,83567,63,1089,37,Electronics,No,Rarely,5,High-Value
27,Female,92397,78,892,24,Fashion,Yes,Rarely,5,High-Value
23,Male,42367,59,780,45,Others,Yes,Rarely,3,High-Value
46,Female,38517,58,246,26,Home & Living,Yes,Occasional,2,Mid-Value
61,Female,43530,17,1375,38,Others,No,Occasional,2,High-Value
37,Male,46065,83,1925,7,Others,Yes,Rarely,1,High-Value
27,Male,35228,69,335,48,Fashion,No,Never,5,High-Value
57,Male,42537,8,1175,20,Home & Living,Yes,Occasional,1,High-Value
22,Female,57496,63,732,25,Electronics,No,Frequent,2,High-Value
39,Female,48437,70,1133,17,Fashion,Yes,Occasional,2,High-Value
36,Female,42023,91,1042,1,Home & Living,Yes,Occasional,2,High-Value
25,Female,57828,12,1106,9,Others,Yes,Occasional,1,High-Value
55,Female,21757,98,852,42,Fashion,Yes,Occasional,5,High-Value
55,Female,31968,28,1242,24,Home & Living,Yes,Never,3,High-Value
62,Female,60013,31,1606,23,Home & Living,No,Frequent,2,High-Value
23,Female,28088,54,1535,37,Others,No,Rarely,1,High-Value
55,Male,68902,22,588,37,Fashion,No,Frequent,4,High-Value
46,Female,65128,24,1414,1,Fashion,No,Frequent,2,High-Value
30,Male,50071,51,810,48,Fashion,Yes,Frequent,2,High-Value
58,Female,78363,30,1305,28,Fashion,No,Rarely,1,High-Value
48,Male,64639,59,717,52,Groceries,No,Rarely,3,High-Value
29,Female,33051,99,887,8,Groceries,No,Occasional,1,High-Value
48,Male,57453,51,1102,2,Others,No,Rarely,3,High-Value
37,Female,53981,90,925,49,Electronics,Yes,Occasional,3,High-Value
32,Female,63486,34,913,10,Home & Living,Yes,Frequent,5,High-Value
68,Female,50698,33,1240,20,Home & Living,Yes,Rarely,2,High-Value
46,Male,58533,36,1164,1,Others,Yes,Rarely,2,High-Value
29,Male,52216,51,1351,22,Home & Living,Yes,Occasional,2,High-Value
51,Female,60632,22,1009,25,Groceries,No,Rarely,3,High-Value
66,Female,54767,93,946,33,Others,No,Frequent,2,High-Value
25,Female,81310,86,2087,5,Home & Living,No,Never,3,High-Value
46,Female,51683,16,1126,26,Groceries,Yes,Frequent,3,High-Value
26,Male,80650,33,1713,14,Groceries,No,Never,5,High-Value
46,Male,70767,23,659,8,Electronics,No,Rarely,2,Mid-Value
31,Female,43948,95,1010,3,Electronics,Yes,Occasional,2,High-Value
22,Female,71781,93,633,50,Electronics,No,Frequent,4,High-Value
46,Male,35022,61,1484,2,Groceries,No,Rarely,3,High-Value
69,Female,46321,58,699,39,Others,Yes,Never,4,High-Value
20,Female,57198,69,1324,37,Groceries,Yes,Never,5,High-Value
65,Male,42939,97,661,24,Others,Yes,Occasional,2,High-Value
38,Female,33140,66,959,13,Home & Living,No,Occasional,4,High-Value
68,Male,36404,54,1855,3,Electronics,Yes,Frequent,3,High-Value
32,Male,58677,72,930,32,Fashion,Yes,Never,2,High-Value
46,Female,20043,8,794,12,Groceries,Yes,Occasional,3,Mid-Value
65,Female,57457,6,1480,49,Fashion,Yes,Frequent,1,High-Value
